code,price
81272-1-2020,2393
81272-2-0920,1961
81272-2-1020,1991
81272-2-1220,2176
81272-2-1420,2228
81272-2-1620,2280
81272-2-1820,2377
81272-2-2020,2459
81272-3-0920,2037
81272-3-1020,2071
81272-3-1220,2262
81272-3-1420,2319
81272-3-1620,2378
81272-3-1820,2480
81272-3-2020,2569
81272-4-0920,2101
81272-4-1020,2136
81272-4-1220,2331
81272-4-1420,2391
81272-4-1620,2454
81272-4-1820,2563
81272-4-2020,2659
81272-5-0920,2257
81272-5-1020,2296
81272-5-1220,2502
81272-5-1420,2573
81272-5-1620,2646
81272-5-1820,2771
81272-5-2020,2879
81272-6-0920,2298
81272-6-1020,2339
81272-6-1220,2548
81272-6-1420,2623
81272-6-1620,2697
81272-6-1820,2825
81272-6-2020,2937
81272-KF-1-0920,2790
81272-KF-1-1020,2888
81272-KF-1-1220,3637
81272-KF-1-1420,3694
81272-KF-1-1620,3809
81272-KF-1-1820,3963
81272-KF-1-2020,4155
81272-KF-2-0920,2837
81272-KF-2-1020,2936
81272-KF-2-1220,3688
81272-KF-2-1420,3749
81272-KF-2-1620,3866
81272-KF-2-1820,4025
81272-KF-2-2020,4221
81272-KF-3-0920,2914
81272-KF-3-1020,3016
81272-KF-3-1220,3774
81272-KF-3-1420,3840
81272-KF-3-1620,3964
81272-KF-3-1820,4128
81272-KF-3-2020,4331
81272-KF-4-0920,2978
81272-KF-4-1020,3082
81272-KF-4-1220,3843
81272-KF-4-1420,3912
81272-KF-4-1620,4040
81272-KF-4-1820,4211
81272-KF-4-2020,4421
81272-KF-5-0920,3133
81272-KF-5-1020,3242
81272-KF-5-1220,4014
81272-KF-5-1420,4094
81272-KF-5-1620,4232
81272-KF-5-1820,4419
81272-KF-5-2020,4642
81272-KF-6-0920,3175
81272-KF-6-1020,3285
81272-KF-6-1220,4060
81272-KF-6-1420,4144
81272-KF-6-1620,4283
81272-KF-6-1820,4473
81272-KF-6-2020,4699
81272-RD-1-0920,3138
81272-RD-1-1020,3233
81272-RD-1-1220,3869
81272-RD-1-1420,3951
81272-RD-1-1620,4130
81272-RD-1-1820,4273
81272-RD-1-2020,4493
81272-RD-2-0920,3186
81272-RD-2-1020,3281
81272-RD-2-1220,3920
81272-RD-2-1420,4005
81272-RD-2-1620,4188
81272-RD-2-1820,4335
81272-RD-2-2020,4558
81272-RD-3-0920,3262
81272-RD-3-1020,3360
81272-RD-3-1220,4006
81272-RD-3-1420,4097
81272-RD-3-1620,4285
81272-RD-3-1820,4438
81272-RD-3-2020,4669
81272-RD-4-0920,3326
81272-RD-4-1020,3426
81272-RD-4-1220,4075
81272-RD-4-1420,4169
81272-RD-4-1620,4362
81272-RD-4-1820,4521
81272-RD-4-2020,4758
81272-RD-5-0920,3481
81272-RD-5-1020,3586
81272-RD-5-1220,4246
81272-RD-5-1420,4351
81272-RD-5-1620,4554
81272-RD-5-1820,4729
81272-RD-5-2020,4979
81272-RD-6-0920,3523
81272-RD-6-1020,3629
81272-RD-6-1220,4293
81272-RD-6-1420,4400
81272-RD-6-1620,4605
81272-RD-6-1820,4783
81272-RD-6-2020,5037
81272-RM-1-0920,3026
81272-RM-1-1020,3105
81272-RM-1-1220,3805
81272-RM-1-1420,3855
81272-RM-1-1620,4050
81272-RM-1-1820,4145
81272-RM-1-2020,4413
81272-RM-2-0920,3074
81272-RM-2-1020,3153
81272-RM-2-1220,3856
81272-RM-2-1420,3910
81272-RM-2-1620,4108
81272-RM-2-1820,4207
81272-RM-2-2020,4478
81272-RM-3-0920,3150
81272-RM-3-1020,3233
81272-RM-3-1220,3942
81272-RM-3-1420,4001
81272-RM-3-1620,4206
81272-RM-3-1820,4310
81272-RM-3-2020,4589
81272-RM-4-0920,3214
81272-RM-4-1020,3298
81272-RM-4-1220,4011
81272-RM-4-1420,4073
81272-RM-4-1620,4282
81272-RM-4-1820,4393
81272-RM-4-2020,4678
81272-RM-5-0920,3369
81272-RM-5-1020,3458
81272-RM-5-1220,4182
81272-RM-5-1420,4255
81272-RM-5-1620,4474
81272-RM-5-1820,4601
81272-RM-5-2020,4899
81272-RM-6-0920,3411
81272-RM-6-1020,3501
81272-RM-6-1220,4229
81272-RM-6-1420,4304
81272-RM-6-1620,4525
81272-RM-6-1820,4655
81272-RM-6-2020,4957
81272-RMT-1-0920,3202
81272-RMT-1-1020,3297
81272-RMT-1-1220,4173
81272-RMT-1-1420,4223
81272-RMT-1-1620,4386
81272-RMT-1-1820,4529
81272-RMT-1-2020,4765
81272-RMT-2-0920,3250
81272-RMT-2-1020,3344
81272-RMT-2-1220,4224
81272-RMT-2-1420,4277
81272-RMT-2-1620,4444
81272-RMT-2-1820,4591
81272-RMT-2-2020,4830
81272-RMT-3-0920,3326
81272-RMT-3-1020,3424
81272-RMT-3-1220,4310
81272-RMT-3-1420,4368
81272-RMT-3-1620,4541
81272-RMT-3-1820,4693
81272-RMT-3-2020,4941
81272-RMT-4-0920,3390
81272-RMT-4-1020,3490
81272-RMT-4-1220,4379
81272-RMT-4-1420,4440
81272-RMT-4-1620,4618
81272-RMT-4-1820,4777
81272-RMT-4-2020,5030
81272-RMT-5-0920,3545
81272-RMT-5-1020,3650
81272-RMT-5-1220,4550
81272-RMT-5-1420,4623
81272-RMT-5-1620,4810
81272-RMT-5-1820,4984
81272-RMT-5-2020,5251
81272-RMT-6-0920,3587
81272-RMT-6-1020,3693
81272-RMT-6-1220,4596
81272-RMT-6-1420,4672
81272-RMT-6-1620,4861
81272-RMT-6-1820,5039
81272-RMT-6-2020,5308
81274-1-0920,2160
81274-1-1020,2188
81274-1-1220,2348
81274-1-1420,2393
81274-1-1620,2438
81274-1-1820,2529
81274-1-2020,2607
81274-2-0920,2205
81274-2-1020,2233
81274-2-1220,2398
81274-2-1420,2444
81274-2-1620,2494
81274-2-1820,2590
81274-2-2020,2671
81274-3-0920,2278
81274-3-1020,2309
81274-3-1220,2479
81274-3-1420,2532
81274-3-1620,2585
81274-3-1820,2689
81274-3-2020,2778
81274-4-0920,2338
81274-4-1020,2372
81274-4-1220,2545
81274-4-1420,2602
81274-4-1620,2660
81274-4-1820,2769
81274-4-2020,2862
81274-5-0920,2486
81274-5-1020,2525
81274-5-1220,2710
81274-5-1420,2776
81274-5-1620,2844
81274-5-1820,2968
81274-5-2020,3075
81274-6-0920,2526
81274-6-1020,2565
81274-6-1220,2753
81274-6-1420,2823
81274-6-1620,2893
81274-6-1820,3022
81274-6-2020,3131
81274-KF-1-0920,3037
81274-KF-1-1020,3133
81274-KF-1-1220,3860
81274-KF-1-1420,3914
81274-KF-1-1620,4024
81274-KF-1-1820,4177
81274-KF-1-2020,4369
81274-KF-2-0920,3082
81274-KF-2-1020,3178
81274-KF-2-1220,3910
81274-KF-2-1420,3965
81274-KF-2-1620,4080
81274-KF-2-1820,4238
81274-KF-2-2020,4433
81274-KF-3-0920,3155
81274-KF-3-1020,3255
81274-KF-3-1220,3991
81274-KF-3-1420,4053
81274-KF-3-1620,4171
81274-KF-3-1820,4337
81274-KF-3-2020,4540
81274-KF-4-0920,3214
81274-KF-4-1020,3317
81274-KF-4-1220,4057
81274-KF-4-1420,4123
81274-KF-4-1620,4246
81274-KF-4-1820,4417
81274-KF-4-2020,4625
81274-KF-5-0920,3363
81274-KF-5-1020,3471
81274-KF-5-1220,4222
81274-KF-5-1420,4297
81274-KF-5-1620,4430
81274-KF-5-1820,4615
81274-KF-5-2020,4837
81274-KF-6-0920,3403
81274-KF-6-1020,3511
81274-KF-6-1220,4265
81274-KF-6-1420,4344
81274-KF-6-1620,4479
81274-KF-6-1820,4670
81274-KF-6-2020,4893
81274-RD-1-0920,3385
81274-RD-1-1020,3478
81274-RD-1-1220,4092
81274-RD-1-1420,4170
81274-RD-1-1620,4346
81274-RD-1-1820,4487
81274-RD-1-2020,4706
81274-RD-2-0920,3430
81274-RD-2-1020,3522
81274-RD-2-1220,4142
81274-RD-2-1420,4222
81274-RD-2-1620,4402
81274-RD-2-1820,4548
81274-RD-2-2020,4770
81274-RD-3-0920,3503
81274-RD-3-1020,3599
81274-RD-3-1220,4223
81274-RD-3-1420,4310
81274-RD-3-1620,4493
81274-RD-3-1820,4647
81274-RD-3-2020,4877
81274-RD-4-0920,3562
81274-RD-4-1020,3661
81274-RD-4-1220,4289
81274-RD-4-1420,4380
81274-RD-4-1620,4568
81274-RD-4-1820,4727
81274-RD-4-2020,4962
81274-RD-5-0920,3711
81274-RD-5-1020,3815
81274-RD-5-1220,4454
81274-RD-5-1420,4554
81274-RD-5-1620,4752
81274-RD-5-1820,4925
81274-RD-5-2020,5175
81274-RD-6-0920,3751
81274-RD-6-1020,3855
81274-RD-6-1220,4497
81274-RD-6-1420,4601
81274-RD-6-1620,4801
81274-RD-6-1820,4980
81274-RD-6-2020,5231
81274-RM-1-0920,3273
81274-RM-1-1020,3350
81274-RM-1-1220,4028
81274-RM-1-1420,4074
81274-RM-1-1620,4266
81274-RM-1-1820,4359
81274-RM-1-2020,4626
81274-RM-2-0920,3318
81274-RM-2-1020,3394
81274-RM-2-1220,4078
81274-RM-2-1420,4126
81274-RM-2-1620,4322
81274-RM-2-1820,4420
81274-RM-2-2020,4690
81274-RM-3-0920,3391
81274-RM-3-1020,3471
81274-RM-3-1220,4159
81274-RM-3-1420,4214
81274-RM-3-1620,4413
81274-RM-3-1820,4519
81274-RM-3-2020,4797
81274-RM-4-0920,3451
81274-RM-4-1020,3534
81274-RM-4-1220,4225
81274-RM-4-1420,4284
81274-RM-4-1620,4488
81274-RM-4-1820,4599
81274-RM-4-2020,4882
81274-RM-5-0920,3599
81274-RM-5-1020,3687
81274-RM-5-1220,4390
81274-RM-5-1420,4458
81274-RM-5-1620,4672
81274-RM-5-1820,4797
81274-RM-5-2020,5095
81274-RM-6-0920,3639
81274-RM-6-1020,3727
81274-RM-6-1220,4433
81274-RM-6-1420,4505
81274-RM-6-1620,4721
81274-RM-6-1820,4852
81274-RM-6-2020,5151
81274-RMT-1-0920,3449
81274-RMT-1-1020,3542
81274-RMT-1-1220,4396
81274-RMT-1-1420,4442
81274-RMT-1-1620,4601
81274-RMT-1-1820,4743
81274-RMT-1-2020,4978
81274-RMT-2-0920,3494
81274-RMT-2-1020,3586
81274-RMT-2-1220,4446
81274-RMT-2-1420,4493
81274-RMT-2-1620,4657
81274-RMT-2-1820,4804
81274-RMT-2-2020,5042
81274-RMT-3-0920,3567
81274-RMT-3-1020,3663
81274-RMT-3-1220,4527
81274-RMT-3-1420,4581
81274-RMT-3-1620,4749
81274-RMT-3-1820,4903
81274-RMT-3-2020,5149
81274-RMT-4-0920,3626
81274-RMT-4-1020,3725
81274-RMT-4-1220,4593
81274-RMT-4-1420,4652
81274-RMT-4-1620,4824
81274-RMT-4-1820,4983
81274-RMT-4-2020,5234
81274-RMT-5-0920,3775
81274-RMT-5-1020,3879
81274-RMT-5-1220,4757
81274-RMT-5-1420,4826
81274-RMT-5-1620,5008
81274-RMT-5-1820,5181
81274-RMT-5-2020,5447
81274-RMT-6-0920,3815
81274-RMT-6-1020,3919
81274-RMT-6-1220,4801
81274-RMT-6-1420,4872
81274-RMT-6-1620,5057
81274-RMT-6-1820,5236
81274-RMT-6-2020,5503
81275-1-0920,2726
81275-1-1020,2756
81275-1-1220,2940
81275-1-1420,2988
81275-1-1620,3037
81275-1-1820,3144
81275-1-2020,3236
81275-2-0920,2772
81275-2-1020,2804
81275-2-1220,2991
81275-2-1420,3043
81275-2-1620,3093
81275-2-1820,3207
81275-2-2020,3302
81275-3-0920,2849
81275-3-1020,2882
81275-3-1220,3076
81275-3-1420,3132
81275-3-1620,3189
81275-3-1820,3309
81275-3-2020,3410
81275-4-0920,2911
81275-4-1020,2946
81275-4-1220,3143
81275-4-1420,3204
81275-4-1620,3264
81275-4-1820,3391
81275-4-2020,3497
81275-5-0920,3065
81275-5-1020,3104
81275-5-1220,3312
81275-5-1420,3383
81275-5-1620,3454
81275-5-1820,3595
81275-5-2020,3716
81275-6-0920,3105
81275-6-1020,3147
81275-6-1220,3357
81275-6-1420,3431
81275-6-1620,3505
81275-6-1820,3650
81275-6-2020,3773
81275-KF-1-0920,3602
81275-KF-1-1020,3701
81275-KF-1-1220,4452
81275-KF-1-1420,4509
81275-KF-1-1620,4623
81275-KF-1-1820,4792
81275-KF-1-2020,4998
81275-KF-2-0920,3649
81275-KF-2-1020,3749
81275-KF-2-1220,4503
81275-KF-2-1420,4564
81275-KF-2-1620,4679
81275-KF-2-1820,4855
81275-KF-2-2020,5064
81275-KF-3-0920,3725
81275-KF-3-1020,3827
81275-KF-3-1220,4588
81275-KF-3-1420,4653
81275-KF-3-1620,4775
81275-KF-3-1820,4957
81275-KF-3-2020,5173
81275-KF-4-0920,3788
81275-KF-4-1020,3891
81275-KF-4-1220,4655
81275-KF-4-1420,4725
81275-KF-4-1620,4850
81275-KF-4-1820,5038
81275-KF-4-2020,5259
81275-KF-5-0920,3941
81275-KF-5-1020,4050
81275-KF-5-1220,4825
81275-KF-5-1420,4904
81275-KF-5-1620,5040
81275-KF-5-1820,5243
81275-KF-5-2020,5478
81275-KF-6-0920,3981
81275-KF-6-1020,4093
81275-KF-6-1220,4869
81275-KF-6-1420,4952
81275-KF-6-1620,5091
81275-KF-6-1820,5298
81275-KF-6-2020,5536
81275-RD-1-0920,3950
81275-RD-1-1020,4045
81275-RD-1-1220,4684
81275-RD-1-1420,4766
81275-RD-1-1620,4945
81275-RD-1-1820,5102
81275-RD-1-2020,5336
81275-RD-2-0920,3997
81275-RD-2-1020,4093
81275-RD-2-1220,4735
81275-RD-2-1420,4821
81275-RD-2-1620,5001
81275-RD-2-1820,5165
81275-RD-2-2020,5401
81275-RD-3-0920,4074
81275-RD-3-1020,4172
81275-RD-3-1220,4820
81275-RD-3-1420,4910
81275-RD-3-1620,5097
81275-RD-3-1820,5267
81275-RD-3-2020,5510
81275-RD-4-0920,4136
81275-RD-4-1020,4236
81275-RD-4-1220,4887
81275-RD-4-1420,4982
81275-RD-4-1620,5172
81275-RD-4-1820,5348
81275-RD-4-2020,5596
81275-RD-5-0920,4289
81275-RD-5-1020,4394
81275-RD-5-1220,5057
81275-RD-5-1420,5161
81275-RD-5-1620,5362
81275-RD-5-1820,5553
81275-RD-5-2020,5815
81275-RD-6-0920,4329
81275-RD-6-1020,4437
81275-RD-6-1220,5101
81275-RD-6-1420,5209
81275-RD-6-1620,5413
81275-RD-6-1820,5608
81275-RD-6-2020,5873
81275-RD-7-0920,4457
81275-RD-7-1020,4570
81275-RD-7-1220,5242
81275-RD-7-1420,5360
81275-RD-7-1620,5571
81275-RD-7-1820,5779
81275-RD-7-2020,6055
81275-RM-1-0920,3839
81275-RM-1-1020,3917
81275-RM-1-1220,4620
81275-RM-1-1420,4670
81275-RM-1-1620,4865
81275-RM-1-1820,4974
81275-RM-1-2020,5256
81275-RM-2-0920,3885
81275-RM-2-1020,3965
81275-RM-2-1220,4671
81275-RM-2-1420,4725
81275-RM-2-1620,4921
81275-RM-2-1820,5037
81275-RM-2-2020,5321
81275-RM-3-0920,3962
81275-RM-3-1020,4044
81275-RM-3-1220,4756
81275-RM-3-1420,4814
81275-RM-3-1620,5017
81275-RM-3-1820,5139
81275-RM-3-2020,5430
81275-RM-4-0920,4024
81275-RM-4-1020,4108
81275-RM-4-1220,4823
81275-RM-4-1420,4886
81275-RM-4-1620,5092
81275-RM-4-1820,5221
81275-RM-4-2020,5516
81275-RM-5-0920,4178
81275-RM-5-1020,4266
81275-RM-5-1220,4993
81275-RM-5-1420,5065
81275-RM-5-1620,5282
81275-RM-5-1820,5425
81275-RM-5-2020,5736
81275-RM-6-0920,4217
81275-RM-6-1020,4309
81275-RM-6-1220,5037
81275-RM-6-1420,5113
81275-RM-6-1620,5333
81275-RM-6-1820,5480
81275-RM-6-2020,5793
81275-RMT-1-0920,4014
81275-RMT-1-1020,4109
81275-RMT-1-1220,4988
81275-RMT-1-1420,5038
81275-RMT-1-1620,5200
81275-RMT-1-1820,5358
81275-RMT-1-2020,5608
81275-RMT-2-0920,4061
81275-RMT-2-1020,4157
81275-RMT-2-1220,5039
81275-RMT-2-1420,5092
81275-RMT-2-1620,5256
81275-RMT-2-1820,5420
81275-RMT-2-2020,5673
81275-RMT-3-0920,4138
81275-RMT-3-1020,4236
81275-RMT-3-1220,5124
81275-RMT-3-1420,5182
81275-RMT-3-1620,5352
81275-RMT-3-1820,5523
81275-RMT-3-2020,5782
81275-RMT-4-0920,4200
81275-RMT-4-1020,4300
81275-RMT-4-1220,5191
81275-RMT-4-1420,5254
81275-RMT-4-1620,5428
81275-RMT-4-1820,5604
81275-RMT-4-2020,5868
81275-RMT-5-0920,4353
81275-RMT-5-1020,4458
81275-RMT-5-1220,5360
81275-RMT-5-1420,5433
81275-RMT-5-1620,5618
81275-RMT-5-1820,5809
81275-RMT-5-2020,6087
81275-RMT-6-0920,4393
81275-RMT-6-1020,4501
81275-RMT-6-1220,5405
81275-RMT-6-1420,5481
81275-RMT-6-1620,5669
81275-RMT-6-1820,5863
81275-RMT-6-2020,6145
81276-1-0920,1947
81276-1-1020,1980
81276-1-1220,2174
81276-1-1420,2224
81276-1-1620,2275
81276-1-1820,2438
81276-1-2020,2591
81276-2-0920,2000
81276-2-1020,2033
81276-2-1220,2230
81276-2-1420,2283
81276-2-1620,2335
81276-2-1820,2502
81276-2-2020,2658
81276-3-0920,2078
81276-3-1020,2114
81276-3-1220,2316
81276-3-1420,2373
81276-3-1620,2428
81276-3-1820,2601
81276-3-2020,2764
81276-4-0920,2153
81276-4-1020,2189
81276-4-1220,2395
81276-4-1420,2456
81276-4-1620,2516
81276-4-1820,2694
81276-4-2020,2860
81276-5-0920,2267
81276-5-1020,2306
81276-5-1220,2518
81276-5-1420,2582
81276-5-1620,2649
81276-5-1820,2835
81276-5-2020,3008
81276-6-0920,2363
81276-6-1020,2405
81276-6-1220,2622
81276-6-1420,2691
81276-6-1620,2762
81276-6-1820,2955
81276-6-2020,3136
81276-7-0920,2476
81276-7-1020,2522
81276-7-1220,2743
81276-7-1420,2819
81276-7-1620,2895
81276-7-1820,3097
81276-7-2020,3285
81276-RD-1-0920,3172
81276-RD-1-1020,3270
81276-RD-1-1220,3918
81276-RD-1-1420,4002
81276-RD-1-1620,4182
81276-RD-1-1820,4396
81276-RD-1-2020,4691
81276-RD-2-0920,3225
81276-RD-2-1020,3322
81276-RD-2-1220,3974
81276-RD-2-1420,4061
81276-RD-2-1620,4243
81276-RD-2-1820,4460
81276-RD-2-2020,4758
81276-RD-3-0920,3303
81276-RD-3-1020,3404
81276-RD-3-1220,4061
81276-RD-3-1420,4151
81276-RD-3-1620,4336
81276-RD-3-1820,4559
81276-RD-3-2020,4863
81276-RD-4-0920,3378
81276-RD-4-1020,3479
81276-RD-4-1220,4139
81276-RD-4-1420,4234
81276-RD-4-1620,4424
81276-RD-4-1820,4652
81276-RD-4-2020,4959
81276-RD-5-0920,3492
81276-RD-5-1020,3596
81276-RD-5-1220,4262
81276-RD-5-1420,4360
81276-RD-5-1620,4557
81276-RD-5-1820,4793
81276-RD-5-2020,5108
81276-RD-6-0920,3588
81276-RD-6-1020,3695
81276-RD-6-1220,4366
81276-RD-6-1420,4469
81276-RD-6-1620,4670
81276-RD-6-1820,4913
81276-RD-6-2020,5236
81276-RD-7-0920,3701
81276-RD-7-1020,3812
81276-RD-7-1220,4487
81276-RD-7-1420,4597
81276-RD-7-1620,4803
81276-RD-7-1820,5055
81276-RD-7-2020,5385
81276-RM-1-0920,3060
81276-RM-1-1020,3142
81276-RM-1-1220,3854
81276-RM-1-1420,3906
81276-RM-1-1620,4102
81276-RM-1-1820,4268
81276-RM-1-2020,4611
81276-RM-2-0920,3113
81276-RM-2-1020,3195
81276-RM-2-1220,3910
81276-RM-2-1420,3965
81276-RM-2-1620,4163
81276-RM-2-1820,4332
81276-RM-2-2020,4678
81276-RM-3-0920,3191
81276-RM-3-1020,3276
81276-RM-3-1220,3997
81276-RM-3-1420,4055
81276-RM-3-1620,4256
81276-RM-3-1820,4431
81276-RM-3-2020,4783
81276-RM-4-0920,3266
81276-RM-4-1020,3351
81276-RM-4-1220,4075
81276-RM-4-1420,4138
81276-RM-4-1620,4344
81276-RM-4-1820,4524
81276-RM-4-2020,4879
81276-RM-5-0920,3380
81276-RM-5-1020,3468
81276-RM-5-1220,4198
81276-RM-5-1420,4264
81276-RM-5-1620,4477
81276-RM-5-1820,4665
81276-RM-5-2020,5028
81276-RM-6-0920,3476
81276-RM-6-1020,3567
81276-RM-6-1220,4302
81276-RM-6-1420,4373
81276-RM-6-1620,4590
81276-RM-6-1820,4785
81276-RM-6-2020,5156
81276-RM-7-0920,3589
81276-RM-7-1020,3684
81276-RM-7-1220,4424
81276-RM-7-1420,4501
81276-RM-7-1620,4723
81276-RM-7-1820,4927
81276-RM-7-2020,5305
81277-1-0920,1847
81277-1-1020,1874
81277-1-1220,2043
81277-1-1420,2093
81277-1-1620,2145
81277-1-1820,2238
81277-1-2020,2320
81277-2-0920,1899
81277-2-1020,1927
81277-2-1220,2100
81277-2-1420,2154
81277-2-1620,2211
81277-2-1820,2310
81277-2-2020,2396
81277-3-0920,1970
81277-3-1020,2001
81277-3-1220,2179
81277-3-1420,2239
81277-3-1620,2300
81277-3-1820,2406
81277-3-2020,2499
81277-4-0920,2026
81277-4-1020,2060
81277-4-1220,2241
81277-4-1420,2306
81277-4-1620,2372
81277-4-1820,2485
81277-4-2020,2583
81277-5-0920,2167
81277-5-1020,2205
81277-5-1220,2399
81277-5-1420,2474
81277-5-1620,2551
81277-5-1820,2678
81277-5-2020,2790
81277-6-0920,2203
81277-6-1020,2245
81277-6-1220,2441
81277-6-1420,2519
81277-6-1620,2599
81277-6-1820,2729
81277-6-2020,2845
81277-KF-1-0920,2723
81277-KF-1-1020,2820
81277-KF-1-1220,3555
81277-KF-1-1420,3615
81277-KF-1-1620,3731
81277-KF-1-1820,3886
81277-KF-1-2020,4083
81277-KF-2-0920,2776
81277-KF-2-1020,2873
81277-KF-2-1220,3612
81277-KF-2-1420,3675
81277-KF-2-1620,3797
81277-KF-2-1820,3958
81277-KF-2-2020,4158
81277-KF-3-0920,2847
81277-KF-3-1020,2946
81277-KF-3-1220,3691
81277-KF-3-1420,3760
81277-KF-3-1620,3886
81277-KF-3-1820,4054
81277-KF-3-2020,4262
81277-KF-4-0920,2903
81277-KF-4-1020,3005
81277-KF-4-1220,3753
81277-KF-4-1420,3827
81277-KF-4-1620,3958
81277-KF-4-1820,4132
81277-KF-4-2020,4345
81277-KF-5-0920,3043
81277-KF-5-1020,3151
81277-KF-5-1220,3911
81277-KF-5-1420,3995
81277-KF-5-1620,4137
81277-KF-5-1820,4326
81277-KF-5-2020,4553
81277-KF-6-0920,3080
81277-KF-6-1020,3191
81277-KF-6-1220,3953
81277-KF-6-1420,4040
81277-KF-6-1620,4185
81277-KF-6-1820,4377
81277-KF-6-2020,4607
81277-RD-1-0920,3072
81277-RD-1-1020,3164
81277-RD-1-1220,3787
81277-RD-1-1420,3871
81277-RD-1-1620,4053
81277-RD-1-1820,4196
81277-RD-1-2020,4420
81277-RD-2-0920,3124
81277-RD-2-1020,3217
81277-RD-2-1220,3844
81277-RD-2-1420,3932
81277-RD-2-1620,4119
81277-RD-2-1820,4268
81277-RD-2-2020,4495
81277-RD-3-0920,3195
81277-RD-3-1020,3291
81277-RD-3-1220,3923
81277-RD-3-1420,4017
81277-RD-3-1620,4208
81277-RD-3-1820,4364
81277-RD-3-2020,4599
81277-RD-4-0920,3251
81277-RD-4-1020,3350
81277-RD-4-1220,3985
81277-RD-4-1420,4084
81277-RD-4-1620,4280
81277-RD-4-1820,4442
81277-RD-4-2020,4682
81277-RD-5-0920,3391
81277-RD-5-1020,3495
81277-RD-5-1220,4143
81277-RD-5-1420,4252
81277-RD-5-1620,4459
81277-RD-5-1820,4636
81277-RD-5-2020,4890
81277-RD-6-0920,3428
81277-RD-6-1020,3535
81277-RD-6-1220,4185
81277-RD-6-1420,4297
81277-RD-6-1620,4507
81277-RD-6-1820,4687
81277-RD-6-2020,4945
81277-RD-7-0920,3546
81277-RD-7-1020,3657
81277-RD-7-1220,4316
81277-RD-7-1420,4436
81277-RD-7-1620,4656
81277-RD-7-1820,4849
81277-RD-7-2020,5117
81277-RM-1-0920,2960
81277-RM-1-1020,3036
81277-RM-1-1220,3723
81277-RM-1-1420,3775
81277-RM-1-1620,3973
81277-RM-1-1820,4068
81277-RM-1-2020,4340
81277-RM-2-0920,3012
81277-RM-2-1020,3089
81277-RM-2-1220,3781
81277-RM-2-1420,3836
81277-RM-2-1620,4039
81277-RM-2-1820,4140
81277-RM-2-2020,4415
81277-RM-3-0920,3083
81277-RM-3-1020,3163
81277-RM-3-1220,3859
81277-RM-3-1420,3921
81277-RM-3-1620,4128
81277-RM-3-1820,4236
81277-RM-3-2020,4519
81277-RM-4-0920,3139
81277-RM-4-1020,3222
81277-RM-4-1220,3921
81277-RM-4-1420,3988
81277-RM-4-1620,4200
81277-RM-4-1820,4314
81277-RM-4-2020,4602
81277-RM-5-0920,3279
81277-RM-5-1020,3367
81277-RM-5-1220,4080
81277-RM-5-1420,4156
81277-RM-5-1620,4379
81277-RM-5-1820,4508
81277-RM-5-2020,4810
81277-RM-6-0920,3316
81277-RM-6-1020,3407
81277-RM-6-1220,4121
81277-RM-6-1420,4201
81277-RM-6-1620,4427
81277-RM-6-1820,4559
81277-RM-6-2020,4865
81277-RMT-1-0920,3136
81277-RMT-1-1020,3228
81277-RMT-1-1220,4091
81277-RMT-1-1420,4143
81277-RMT-1-1620,4309
81277-RMT-1-1820,4452
81277-RMT-1-2020,4692
81277-RMT-2-0920,3188
81277-RMT-2-1020,3281
81277-RMT-2-1220,4148
81277-RMT-2-1420,4204
81277-RMT-2-1620,4374
81277-RMT-2-1820,4524
81277-RMT-2-2020,4767
81277-RMT-3-0920,3259
81277-RMT-3-1020,3354
81277-RMT-3-1220,4227
81277-RMT-3-1420,4289
81277-RMT-3-1620,4464
81277-RMT-3-1820,4620
81277-RMT-3-2020,4871
81277-RMT-4-0920,3315
81277-RMT-4-1020,3414
81277-RMT-4-1220,4289
81277-RMT-4-1420,4356
81277-RMT-4-1620,4536
81277-RMT-4-1820,4698
81277-RMT-4-2020,4954
81277-RMT-5-0920,3455
81277-RMT-5-1020,3559
81277-RMT-5-1220,4447
81277-RMT-5-1420,4524
81277-RMT-5-1620,4715
81277-RMT-5-1820,4892
81277-RMT-5-2020,5162
81277-RMT-6-0920,3492
81277-RMT-6-1020,3599
81277-RMT-6-1220,4489
81277-RMT-6-1420,4569
81277-RMT-6-1620,4763
81277-RMT-6-1820,4943
81277-RMT-6-2020,5216
81280-058-1-0920,2850
81280-058-1-1020,2881
81280-058-1-1220,3129
81280-058-1-1420,3195
81280-058-1-1620,3259
81280-058-1-1820,3512
81280-058-1-2020,3749
81280-058-2-0920,2913
81280-058-2-1020,2946
81280-058-2-1220,3201
81280-058-2-1420,3272
81280-058-2-1620,3341
81280-058-2-1820,3600
81280-058-2-2020,3844
81280-058-3-0920,3013
81280-058-3-1020,3049
81280-058-3-1220,3310
81280-058-3-1420,3387
81280-058-3-1620,3466
81280-058-3-1820,3735
81280-058-3-2020,3988
81280-058-4-0920,3104
81280-058-4-1020,3143
81280-058-4-1220,3411
81280-058-4-1420,3496
81280-058-4-1620,3581
81280-058-4-1820,3859
81280-058-4-2020,4120
81280-058-5-0920,3244
81280-058-5-1020,3289
81280-058-5-1220,3567
81280-058-5-1420,3662
81280-058-5-1620,3757
81280-058-5-1820,4050
81280-058-5-2020,4325
81280-058-6-0920,3363
81280-058-6-1020,3412
81280-058-6-1220,3700
81280-058-6-1420,3804
81280-058-6-1620,3909
